ID	module	cofactor_id	cofactor_type	ec	name	species	superkingdom
1fz6.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz6.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz7.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz7.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz8.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz8.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz9.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fz9.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fzh.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fzh.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fzi.FE_A_5002	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1fzi.FE_B_5004	96	FE	FE	1.14.13.25	"methanemonooxygenasecomponenta,alphachain"	methylococcuscapsulatus	Bacteria
1mhz.FE_D_802	96	FE	FE	1.14.13.25	methanemonooxygenasehydroxylase	methylosinustrichosporium	Bacteria
1mmo.FE_D_3	96	FE	FE	1.14.13.25	methanemonooxygenasehydrolase(betachain)	methylococcuscapsulatus	Bacteria
1mmo.FE_E_1	96	FE	FE	1.14.13.25	methanemonooxygenasehydrolase(betachain)	methylococcuscapsulatus	Bacteria
1t0r.FE_A_499	96	FE	FE	-.-.-.-	"toluene,o-xylenemonooxygenaseoxygenasesubunit"	pseudomonasstutzeri	Bacteria
1t0s.FE_A_499	96	FE	FE	-.-.-.-	"toluene,o-xylenemonooxygenaseoxygenasesubunit"	pseudomonasstutzeri	Bacteria
1xu3.FE_A_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xu3.FE_B_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xu5.FE_A_1175	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xu5.FE_B_1171	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvb.FE_A_1170	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvb.FE_B_1172	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvc.FE_A_935	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvc.FE_B_1328	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvd.FE_A_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvd.FE_B_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xve.FE_A_1170	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xve.FE_B_1174	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvf.FE_A_1170	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvf.FE_B_1174	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvg.FE_A_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
1xvg.FE_B_529	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentaalphachain	methylococcuscapsulatus	Bacteria
2inn.FE_A_512	96	FE	FE	-.-.-.-	phenolhydroxylasecomponentphn	pseudomonasstutzeri	Bacteria
2rdb.FE_A_500	96	FE	FE	-.-.-.-	"toluene,o-xylenemonooxygenaseoxygenasesubunit;alpha"	pseudomonasstutzeri	Bacteria
2wtl.FE_A_202	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
3dhg.FE_A_502	96	FE	FE	-.-.-.-	toluene4-monooxygenasehydroxylasealphasubunit	pseudomonasmendocina	Bacteria
3dhg.FE_D_507	96	FE	FE	-.-.-.-	toluene4-monooxygenasehydroxylasealphasubunit	pseudomonasmendocina	Bacteria
3dhh.FE_A_502	96	FE	FE	-.-.-.-	toluene4-monooxygenasehydroxylasealphasubunit	pseudomonasmendocina	Bacteria
3dhi.FE_A_601	96	FE	FE	-.-.-.-	toluene4-monooxygenasehydroxylasealphasubunit	pseudomonasmendocina	Bacteria
3ge8.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3ge8.FE_D_501	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3i5j.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3i63.FE_A_501	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3n1x.FE_A_500	96	FE	FE	-.-.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.	Bacteria
3n1y.FE_A_504	96	FE	FE	-.-.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.	Bacteria
3n1z.FE_A_504	96	FE	FE	-.-.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.	Bacteria
3q14.FE_A_502	96	FE	FE	1.14.13.-	pentaethyleneglycol	empty	empty
3q2a.FE_A_518	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3q3m.FE_A_509	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3q3m.FE_D_510	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3q3n.FE_A_509	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3q3o.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3ri7.FE_A_1	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3rmk.FE_A_494	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3rmk.FE_D_494	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
3rn9.FE_A_499	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rna.FE_A_499	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rnb.FE_A_501	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rnc.FE_A_499	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rne.FE_A_499	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rnf.FE_A_501	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
3rng.FE_A_500	96	FE	FE	1.14.-.-	tolueneo-xylenemonooxygenasecomponent	pseudomonassp.ox1	Bacteria
4gam.FE_P_602	96	FE	FE	1.14.13.25	methanemonooxygenasecomponentabetachain	methylococcuscapsulatus	Bacteria
4hr0.FE_A_402	96	FE	FE	1.17.4.1	ribonuleotidereductasesmallsubunit	geobacilluskaustophilus	Bacteria
4p1b.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
4p1c.FE_D_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
4xb9.FE_A_402	96	FE	FE	-.-.-.-	ribonuleotidereductasesmallsubunit	geobacilluskaustophilus(strainhta426)	Bacteria
5dco.FE_A_402	96	FE	FE	1.17.4.1	ribonucleotidereductasesmallsubunit	geobacilluskaustophilus(strainhta426)	Bacteria
5tds.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tds.FE_D_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tdt.FE_A_506	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tdt.FE_D_504	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tdu.FE_A_502	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tdv.FE_A_603	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
5tdv.FE_D_603	96	FE	FE	1.14.13.-	toluene-4-monooxygenasesystemproteina	pseudomonasmendocina	Bacteria
6f6h.FE_A_403	96	FE	FE	1.17.4.1	ribonucleotidereductasesmallsubunit	geobacilluskaustophilus(strainhta426)	Bacteria
6f6h.FE_B_403	96	FE	FE	1.17.4.1	ribonucleotidereductasesmallsubunit	geobacilluskaustophilus(strainhta426)	Bacteria
1syy.FE_A_1320	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductasebetachain	chlamydiatrachomatis	Bacteria
4oyn.FE_A_204	96	FE	FE	1.16.3.1	ferritinheavychain	homosapiens	Eukaryota
2wtl.FE_B_201	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
2wtl.FE_A_201	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
2wtl.FE_D_201	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
2wtl.FE_F_201	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
3qb9.FE_C_201	96	FE	FE	-.-.-.-	bacterioferritin	mycobacteriumtuberculosis	Bacteria
3uof.FE_A_202	96	FE	FE	1.16.3.1	bacterioferritin	mycobacteriumtuberculosis	Bacteria
3uof.FE_B_302	96	FE	FE	1.16.3.1	bacterioferritin	mycobacteriumtuberculosis	Bacteria
3vva.FE_A_502	96	FE	FE	-.-.-.-	"alternativeoxidase,mitochondrial"	trypanosomabruceibrucei	Eukaryota
3vva.FE_C_502	96	FE	FE	-.-.-.-	"alternativeoxidase,mitochondrial"	trypanosomabruceibrucei	Eukaryota
5gn9.FE_C_502	96	FE	FE	1.-.-.-	"alternativeoxidase,mitochondrial"	trypanosomabruceibrucei	Eukaryota
2jd7.FE_8_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_B_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
1nf6.FE_B_200	96	FE	FE	-.-.-.-	bacterioferritin	desulfovibriodesulfuricans	Bacteria
1kgn.FE_A_1001	96	FE	FE	-.-.-.-	ribonucleotidereductaseproteinr2f	corynebacteriumammoniagenes	Bacteria
1kgn.FE_C_3001	96	FE	FE	-.-.-.-	ribonucleotidereductaseproteinr2f	corynebacteriumammoniagenes	Bacteria
1lkm.FE_A_601	96	FE	FE	-.-.-.-	rubrerythrinall-iron(iii)form	desulfovibriovulgaris	Bacteria
1nf6.FE_C_200	96	FE	FE	-.-.-.-	bacterioferritin	desulfovibriodesulfuricans	Bacteria
1piu.FE_A_401	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1ryt.FE_A_601	96	FE	FE	-.-.-.-	rubrerythrin	desulfovibriovulgarissubsp.vulgarisstr.hildenborough	Bacteria
1sq3.FE_A_902	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_C_908	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_L_935	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
2bq1.FE_I_1320	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase2alphasubunit	salmonellatyphimurium	Bacteria
2bq1.FE_J_1287	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase2alphasubunit	salmonellatyphimurium	Bacteria
2hr5.FE_A_202	96	FE	FE	-.-.-.-	rubrerythrin	pyrococcusfuriosus	Archaea
2hr5.FE_B_202	96	FE	FE	-.-.-.-	rubrerythrin	pyrococcusfuriosus	Archaea
2oc5.FE_A_301	96	FE	FE	-.-.-.-	hypotheticalprotein	prochlorococcusmarinus	Bacteria
3mps.FE_D_1	96	FE	FE	-.-.-.-	rubrerythrin	pyrococcusfuriosus	Archaea
3mps.FE_F_173	96	FE	FE	-.-.-.-	rubrerythrin	pyrococcusfuriosus	Archaea
3mps.FE_G_175	96	FE	FE	-.-.-.-	rubrerythrin	pyrococcusfuriosus	Archaea
3rgd.FE_B_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_G_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_L_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_N_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_O_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_P_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_T_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3rgd.FE_X_181	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
3uof.FE_D_202	96	FE	FE	1.16.3.1	bacterioferritin	mycobacteriumtuberculosis	Bacteria
4mn9.FE_A_203	96	FE	FE	1.16.3.1	"ferritin,middlesubunit"	ranacatesbeiana	Eukaryota
4pg1.FE_A_302	96	FE	FE	4.1.99.5	aldehydedecarbonylase	prochlorococcusmarinus	Bacteria
4pgk.FE_A_301	96	FE	FE	4.1.99.5	aldehydedecarbonylase	prochlorococcusmarinus	Bacteria
1sq3.FE_B_905	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_D_911	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_E_914	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_F_917	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_G_920	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_H_923	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1sq3.FE_I_926	96	FE	FE	-.-.-.-	ferritin	archaeoglobusfulgidus	Archaea
1yux.FE_A_301	96	FE	FE	-.-.-.-	nigerythrin	desulfovibriovulgarissubsp.vulgaris	Bacteria
2jd7.FE_0_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_1_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_2_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_3_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_4_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_5_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_7_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_9_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_A_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_C_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_D_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_E_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_F_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_G_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_H_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_J_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_K_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_L_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_M_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_N_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_O_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_P_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_Q_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_R_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_S_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_T_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_U_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_V_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_X_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_Y_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
2jd7.FE_Z_202	96	FE	FE	-.-.-.-	ferritinhomolog	pyrococcusfuriosus	Archaea
3e6s.FE_A_200	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
3e6s.FE_B_200	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
3e6s.FE_D_200	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
3e6s.FE_F_200	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_A_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_D_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_E_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_F_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_G_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4isp.FE_H_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_B_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_C_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_D_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_E_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_G_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4itt.FE_H_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4iwj.FE_A_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4iwj.FE_C_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4iwj.FE_D_201	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4iwj.FE_F_202	96	FE	FE	-.-.-.-	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zkh.FE_F_201	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zkh.FE_G_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zkw.FE_D_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_A_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_B_203	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_C_201	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_D_201	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_E_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl5.FE_F_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_A_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_B_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_C_203	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_D_203	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_E_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
4zl6.FE_F_202	96	FE	FE	1.16.3.1	ferritin	pseudo-nitzschiamultiseries	Eukaryota
3uof.FE_B_303	96	FE	FE	1.16.3.1	bacterioferritin	mycobacteriumtuberculosis	Bacteria
6b8g.FE_A_202	96	FE	FE	1.16.3.1	ferritinheavychain	homosapiens	Eukaryota
1kgn.FE_B_1002	96	FE	FE	-.-.-.-	ribonucleotidereductaseproteinr2f	corynebacteriumammoniagenes	Bacteria
1kgn.FE_D_1003	96	FE	FE	-.-.-.-	ribonucleotidereductaseproteinr2f	corynebacteriumammoniagenes	Bacteria
1oqu.FE_A_1001	96	FE	FE	-.-.-.-	ribonucleotidereductasesubunitr2f	corynebacteriumammoniagenes	Bacteria
1oqu.FE_B_1003	96	FE	FE	-.-.-.-	ribonucleotidereductasesubunitr2f	corynebacteriumammoniagenes	Bacteria
1oqu.FE_C_1001	96	FE	FE	-.-.-.-	ribonucleotidereductasesubunitr2f	corynebacteriumammoniagenes	Bacteria
1oqu.FE_D_1003	96	FE	FE	-.-.-.-	ribonucleotidereductasesubunitr2f	corynebacteriumammoniagenes	Bacteria
1pfr.FE_A_501	96	FE	FE	1.17.4.1	proteinr2ofribonucleotidereductase	escherichiacoli	Bacteria
1pfr.FE_B_503	96	FE	FE	1.17.4.1	proteinr2ofribonucleotidereductase	escherichiacoli	Bacteria
1pim.FE_A_401	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1pim.FE_B_403	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1piu.FE_B_403	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1piy.FE_A_376	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1piy.FE_B_376	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1piz.FE_B_376	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1pj0.FE_A_376	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1pj0.FE_B_376	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1pj1.FE_A_406	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1pj1.FE_B_408	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1rsv.FE_A_1003	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
1rsv.FE_B_1001	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1betachain	escherichiacoli	Bacteria
3hf1.FE_B_402	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductasesubunitm2b	homosapiens	Eukaryota
3uus.FE_E_1003	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1subunitalpha	escherichiacoli	Bacteria
3uus.FE_F_1001	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1subunitalpha	escherichiacoli	Bacteria
3uus.FE_G_1003	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1subunitalpha	escherichiacoli	Bacteria
3uus.FE_H_1001	96	FE	FE	1.17.4.1	ribonucleoside-diphosphatereductase1subunitalpha	escherichiacoli	Bacteria
3vva.FE_A_501	96	FE	FE	-.-.-.-	"alternativeoxidase,mitochondrial"	trypanosomabruceibrucei	Eukaryota
3vva.FE_C_501	96	FE	FE	-.-.-.-	"alternativeoxidase,mitochondrial"	trypanosomabruceibrucei	Eukaryota
4pg0.FE_A_301	96	FE	FE	4.1.99.5	aldehydedecarbonylase	prochlorococcusmarinus	Bacteria
4pgi.FE_A_301	96	FE	FE	4.1.99.5	aldehydedecarbonylase	prochlorococcusmarinus	Bacteria
2p1i.FE_E_350	96	FE	FE	-.-.-.-	"ribonucleotidereductase,smallchain"	plasmodiumyoeliiyoelii	Eukaryota
2p1i.FE_F_350	96	FE	FE	-.-.-.-	"ribonucleotidereductase,smallchain"	plasmodiumyoeliiyoelii	Eukaryota
2p1i.FE_H_350	96	FE	FE	-.-.-.-	"ribonucleotidereductase,smallchain"	plasmodiumyoeliiyoelii	Eukaryota
3uof.FE_C_202	96	FE	FE	1.16.3.1	bacterioferritin	mycobacteriumtuberculosis	Bacteria
